brsr_id,esrs_datapoint_id,rank,teacher_score,margin_to_next,candidate_universe,zero_shot
A18,G1-4_08,47,-0.603676974773407,0.007259845733642578,1201,True
A18,S1-9_02,48,-0.6109368205070496,0.015973687171936035,1201,True
A18,S1-9_01,49,-0.6269105076789856,0.024619102478027344,1201,True
A18,S1-1_05,50,-0.6515296101570129,0.0036769509315490723,1201,True
A24,BP-2_23,1,4.528258800506592,0.2220606803894043,1201,True
A24,BP-2_25,2,4.3061981201171875,0.07570743560791016,1201,True
A24,G1.GOV-1_02,3,4.230490684509277,0.09131193161010742,1201,True
A24,BP-2_22,4,4.13917875289917,4.1484832763671875e-05,1201,True
A24,BP-2_26,5,4.139137268066406,0.0016646385192871094,1201,True
A24,G1.MDR-P_01-06,6,4.137472629547119,0.014086246490478516,1201,True
A24,IRO-1_06,7,4.123386383056641,0.07047843933105469,1201,True
A24,BP-2_27,8,4.052907943725586,0.01584482192993164,1201,True
A24,BP-2_24,9,4.037063121795654,0.006340980529785156,1201,True
A24,G1.GOV-1_01,10,4.030722141265869,0.00996541976928711,1201,True
A24,GOV-3_01,11,4.020756721496582,0.07813906669616699,1201,True
A24,SBM-2_12,12,3.942617654800415,0.07510805130004883,1201,True
A24,MDR-T_17,13,3.867509603500366,0.0250704288482666,1201,True
A24,GOV-1_17,14,3.8424391746520996,0.1645355224609375,1201,True
A24,IRO-2_02,15,3.677903652191162,0.011065959930419922,1201,True
A24,G1-1_08,16,3.666837692260742,0.05319857597351074,1201,True
A24,MDR-T_16,17,3.6136391162872314,0.09143686294555664,1201,True
A24,GOV-1_15,18,3.522202253341675,0.008375167846679688,1201,True
A24,SBM-1_21,19,3.513827085494995,0.027153491973876953,1201,True
A24,IRO-2_12,20,3.486673593521118,0.017800092697143555,1201,True
A24,GOV-2_03,21,3.4688735008239746,0.01141214370727539,1201,True
A24,SBM-1_22,22,3.457461357116699,0.015482664108276367,1201,True
A24,G1-2_02,23,3.441978693008423,0.0214841365814209,1201,True
A24,GOV-3_03,24,3.420494556427002,0.025063276290893555,1201,True
A24,GOV-2_01,25,3.3954312801361084,0.026163339614868164,1201,True
A24,E1-2_01,26,3.3692679405212402,0.0062103271484375,1201,True
A24,BP-2_19,27,3.3630576133728027,0.025063276290893555,1201,True
A24,SBM-3_10,28,3.337994337081909,0.0011513233184814453,1201,True
A24,G1-5_12,29,3.3368430137634277,0.003726959228515625,1201,True
A24,GOV-1_08,30,3.333116054534912,0.027302980422973633,1201,True
A24,GOV-5_01,31,3.3058130741119385,0.001924276351928711,1201,True
A24,SBM-1_23,32,3.3038887977600098,0.01446676254272461,1201,True
A24,G1-1_10,33,3.289422035217285,0.0034074783325195312,1201,True
A24,SBM-3_08,34,3.2860145568847656,0.0034847259521484375,1201,True
A24,GOV-1_16,35,3.282529830932617,0.10779738426208496,1201,True
A24,SBM-3_07,36,3.1747324466705322,0.03034520149230957,1201,True
A24,BP-1_03,37,3.1443872451782227,0.03505206108093262,1201,True
A24,E4-2_13,38,3.10933518409729,0.005439043045043945,1201,True
A24,E1-9_10,39,3.103896141052246,0.000766754150390625,1201,True
A24,SBM-3_03,40,3.1031293869018555,0.012403249740600586,1201,True
A24,GOV-3_04,41,3.090726137161255,0.008425235748291016,1201,True
A24,E1-9_12,42,3.082300901412964,0.025002479553222656,1201,True
A24,SBM-3_06,43,3.057298421859741,0.0006804466247558594,1201,True
A24,G1-5_01,44,3.0566179752349854,0.025786638259887695,1201,True
A24,GOV-4_01,45,3.0308313369750977,0.02007126808166504,1201,True
A24,GOV-5_04,46,3.0107600688934326,0.009083032608032227,1201,True
A24,BP-2_10,47,3.0016770362854004,0.004609584808349609,1201,True
A24,E5-6_02,48,2.997067451477051,0.0050220489501953125,1201,True
A24,SBM-3_02,49,2.9920454025268555,0.01548457145690918,1201,True
A24,IRO-2_13,50,2.9765608310699463,0.009682416915893555,1201,True
B1,G1-5_12,1,1.7702343463897705,0.5876652002334595,1201,True
B1,E2-1_02,2,1.182569146156311,0.10444140434265137,1201,True
B1,S1-1_14,3,1.0781277418136597,0.027377605438232422,1201,True
B1,S4-1_09,4,1.0507501363754272,0.02041912078857422,1201,True
B1,S2-1_11,5,1.030331015586853,0.030427515506744385,1201,True
B1,S3-1_09,6,0.9999035000801086,0.08514583110809326,1201,True
B1,E2-3_05,7,0.9147576689720154,0.07525819540023804,1201,True
B1,S1-1_07,8,0.8394994735717773,0.09212952852249146,1201,True
B1,S4-1_06,9,0.7473699450492859,0.0011338591575622559,1201,True
B1,S1-1_13,10,0.7462360858917236,0.009275734424591064,1201,True
B1,S2-1_08,11,0.7369603514671326,0.06157112121582031,1201,True
B1,S3-1_06,12,0.6753892302513123,0.10773015022277832,1201,True
B1,G1-1_12,13,0.5676590800285339,0.06472361087799072,1201,True
B1,SBM-3_12,14,0.5029354691505432,0.12193641066551208,1201,True
B1,MDR-P_06,15,0.38099905848503113,0.06609845161437988,1201,True
B1,E4-4_03,16,0.31490060687065125,0.03474739193916321,1201,True
B1,S1-1_11,17,0.28015321493148804,0.03077225387096405,1201,True
B1,S4-1_07,18,0.249380961060524,0.07359814643859863,1201,True
B1,S1-3_08,19,0.17578281462192535,9.801983833312988e-05,1201,True
B1,G1.MDR-P_01-06,20,0.17568479478359222,0.003687143325805664,1201,True
B1,E1-4_02,21,0.17199765145778656,0.06428661197423935,1201,True
B1,E5-1_03,22,0.10771103948354721,0.007097311317920685,1201,True
B1,S1.MDR-P_01-06,23,0.10061372816562653,0.007062479853630066,1201,True
B1,E4-2_14,24,0.09355124831199646,0.0275912806391716,1201,True
B1,E2-3_07,25,0.06595996767282486,0.05988981947302818,1201,True
B1,S1-1_01,26,0.006070148199796677,0.021560516208410263,1201,True
B1,GOV-2_01,27,-0.015490368008613586,0.0025126300752162933,1201,True
B1,E2-1_03,28,-0.01800299808382988,0.024298645555973053,1201,True
B1,E2-1_01,29,-0.04230164363980293,0.02380840852856636,1201,True
B1,S1-1_15,30,-0.0661100521683693,0.011672690510749817,1201,True
B1,E5.MDR-P_01-06,31,-0.07778274267911911,0.003191925585269928,1201,True
B1,E3-3_04,32,-0.08097466826438904,0.016283921897411346,1201,True
B1,S3-1_07,33,-0.09725859016180038,0.03267481178045273,1201,True
B1,S4-3_05,34,-0.1299334019422531,0.011544868350028992,1201,True
B1,E4-2_11,35,-0.1414782702922821,0.01258474588394165,1201,True
B1,S2-1_05,36,-0.15406301617622375,0.0382966548204422,1201,True
B1,S4.MDR-P_01-06,37,-0.19235967099666595,0.00795300304889679,1201,True
B1,E3-3_06,38,-0.20031267404556274,0.009865239262580872,1201,True
B1,S1-1_08,39,-0.21017791330814362,0.004495024681091309,1201,True
B1,S4-4_10,40,-0.21467293798923492,0.007261335849761963,1201,True
B1,E5-3_11,41,-0.2219342738389969,0.007952183485031128,1201,True
B1,S4-1_01,42,-0.22988645732402802,0.1477242261171341,1201,True
B1,MDR-P_02,43,-0.3776106834411621,0.014290004968643188,1201,True
B1,E3-1_11,44,-0.3919006884098053,0.025356829166412354,1201,True
B1,S2-1_09,45,-0.41725751757621765,0.01456502079963684,1201,True
B1,E5-1_04,46,-0.4318225383758545,0.023167133331298828,1201,True
B1,G1-3_05,47,-0.4549896717071533,0.019931942224502563,1201,True
B1,GOV-1_09,48,-0.4749216139316559,0.02384936809539795,1201,True
B1,SBM-1_23,49,-0.49877098202705383,0.022377818822860718,1201,True
B1,E4-2_09,50,-0.5211488008499146,0.033924400806427,1201,True
P1-E4,G1-3_08,1,4.447743892669678,0.05992746353149414,1201,True
P1-E4,G1-1_03,2,4.387816429138184,0.9253067970275879,1201,True
P1-E4,G1-3_06,3,3.4625096321105957,0.004133462905883789,1201,True
P1-E4,G1-1_04,4,3.458376169204712,0.6472728252410889,1201,True
P1-E4,G1-4_03,5,2.811103343963623,0.04238390922546387,1201,True
P1-E4,G1-3_05,6,2.768719434738159,0.30994439125061035,1201,True
P1-E4,G1-4_01,7,2.458775043487549,0.061192989349365234,1201,True
P1-E4,G1-4_08,8,2.3975820541381836,0.05826401710510254,1201,True
P1-E4,G1-1_11,9,2.339318037033081,0.33383679389953613,1201,True
P1-E4,G1-4_02,10,2.005481243133545,0.03535783290863037,1201,True
P1-E4,G1-3_01,11,1.9701234102249146,0.023737549781799316,1201,True
P1-E4,G1.MDR-A_01-12,12,1.9463858604431152,0.009935259819030762,1201,True
P1-E4,G1-3_02,13,1.9364506006240845,0.007778286933898926,1201,True
P1-E4,G1-3_04,14,1.9286723136901855,0.7487144470214844,1201,True
P1-E4,G1-4_05,15,1.1799578666687012,0.05701625347137451,1201,True
P1-E4,G1-5_12,16,1.1229416131973267,0.17525964975357056,1201,True
P1-E4,G1-4_04,17,0.9476819634437561,0.06004011631011963,1201,True
P1-E4,G1-1_12,18,0.8876418471336365,0.07391625642776489,1201,True
P1-E4,G1-4_07,19,0.8137255907058716,0.05935031175613403,1201,True
P1-E4,G1-4_06,20,0.7543752789497375,0.014084577560424805,1201,True
P1-E4,S3-1_09,21,0.7402907013893127,0.022853851318359375,1201,True
P1-E4,S4-1_09,22,0.7174368500709534,0.011236608028411865,1201,True
P1-E4,S1-1_14,23,0.7062002420425415,0.01631927490234375,1201,True
P1-E4,S2-1_11,24,0.6898809671401978,1.130723625421524,1201,True
P1-E4,S3.MDR-P_07-08,25,-0.4408426582813263,0.007846295833587646,1201,True
P1-E4,S2.MDR-P_07-08,26,-0.44868895411491394,0.01280742883682251,1201,True
P1-E4,S1.MDR-P_07-08,27,-0.46149638295173645,0.0026475191116333008,1201,True
P1-E4,S4.MDR-P_07-08,28,-0.46414390206336975,0.00044289231300354004,1201,True
P1-E4,G1.MDR-P_07-08,29,-0.4645867943763733,0.010649502277374268,1201,True
P1-E4,E4.MDR-P_07-08,30,-0.47523629665374756,0.019959360361099243,1201,True
P1-E4,E2.MDR-P_07-08,31,-0.4951956570148468,0.0032592415809631348,1201,True
P1-E4,E1.MDR-P_07-08,32,-0.49845489859580994,0.017441600561141968,1201,True
P1-E4,E5.MDR-P_07-08,33,-0.5158964991569519,0.027585387229919434,1201,True
P1-E4,E3.MDR-P_07-08,34,-0.5434818863868713,0.09750568866729736,1201,True
P1-E4,MDR-P_02,35,-0.6409875750541687,0.040744781494140625,1201,True
P1-E4,E4-2_11,36,-0.6817323565483093,0.06603503227233887,1201,True
P1-E4,S1-3_09,37,-0.7477673888206482,0.02326446771621704,1201,True
P1-E4,S4-3_06,38,-0.7710318565368652,0.047541141510009766,1201,True
P1-E4,S2-3_06,39,-0.818572998046875,0.030512213706970215,1201,True
P1-E4,S3-3_15,40,-0.8490852117538452,0.01500779390335083,1201,True
P1-E4,S1-1_11,41,-0.864093005657196,0.01885044574737549,1201,True
P1-E4,MDR-P_01,42,-0.8829434514045715,0.01103883981704712,1201,True
P1-E4,S1.MDR-P_01-06,43,-0.8939822912216187,0.04084676504135132,1201,True
P1-E4,SBM-3_12,44,-0.93482905626297,0.0506514310836792,1201,True
P1-E4,S3.MDR-A_13-14,45,-0.9854804873466492,0.0071904659271240234,1201,True
P1-E4,S1.MDR-A_13-14,46,-0.9926709532737732,0.0037685632705688477,1201,True
P1-E4,S2.MDR-A_13-14,47,-0.996439516544342,0.007652103900909424,1201,True
P1-E4,S4.MDR-A_13-14,48,-1.0040916204452515,0.003827691078186035,1201,True
P1-E4,G1.MDR-A_13-14,49,-1.0079193115234375,0.015106439590454102,1201,True
P1-E4,G1.MDR-P_01-06,50,-1.0230257511138916,0.0002683401107788086,1201,True
P2-E3,E5-1_03,1,1.966446876525879,0.389870285987854,1201,True
P2-E3,E5-5_18,2,1.576576590538025,0.14865779876708984,1201,True
P2-E3,S4-4_07,3,1.427918791770935,0.627733051776886,1201,True
P2-E3,IRO-1_07,4,0.8001857399940491,0.18917769193649292,1201,True
P2-E3,IRO-1_05,5,0.6110080480575562,0.08733505010604858,1201,True
P2-E3,S3-4_07,6,0.5236729979515076,0.06609612703323364,1201,True
P2-E3,MDR-T_17,7,0.4575768709182739,0.001409977674484253,1201,True
P2-E3,IRO-1_02,8,0.4561668932437897,0.02686774730682373,1201,True
P2-E3,S1-4_05,9,0.42929914593696594,0.027013123035430908,1201,True
P2-E3,S4-4_03,10,0.40228602290153503,0.1377328634262085,1201,True
P2-E3,IRO-1_15,11,0.26455315947532654,0.006934523582458496,1201,True
P2-E3,S2-4_07,12,0.25761863589286804,0.022842079401016235,1201,True
P2-E3,S3-4_05,13,0.2347765564918518,0.16868768632411957,1201,True
P2-E3,IRO-1_01,14,0.06608887016773224,0.00434291735291481,1201,True
P2-E3,IRO-1_11,15,0.06174595281481743,0.006415039300918579,1201,True
P2-E3,S2-4_05,16,0.05533091351389885,0.019105378538370132,1201,True
P2-E3,S4-3_01,17,0.03622553497552872,0.07155894115567207,1201,True
P2-E3,BP-2_26,18,-0.035333406180143356,0.0003865845501422882,1201,True
P2-E3,IRO-1_03,19,-0.035719990730285645,0.044296808540821075,1201,True
P2-E3,IRO-1_13,20,-0.08001679927110672,0.062217287719249725,1201,True
P2-E3,IRO-1_04,21,-0.14223408699035645,0.24461820721626282,1201,True
P2-E3,E1.SBM-3_02,22,-0.38685229420661926,0.015281736850738525,1201,True
P2-E3,IRO-1_06,23,-0.4021340310573578,0.014033734798431396,1201,True
P2-E3,S4-4_01,24,-0.4161677658557892,0.08652344346046448,1201,True
P2-E3,E1.SBM-3_06,25,-0.5026912093162537,0.02234405279159546,1201,True
P2-E3,E2-4_10,26,-0.5250352621078491,0.10781389474868774,1201,True
P2-E3,S4-3_07,27,-0.6328491568565369,0.026644647121429443,1201,True
P2-E3,S4-2_07,28,-0.6594938039779663,0.009743809700012207,1201,True
P2-E3,IRO-1_14,29,-0.6692376136779785,0.06181168556213379,1201,True
P2-E3,S4-4_06,30,-0.7310492992401123,0.007104754447937012,1201,True
P2-E3,E5-5_01,31,-0.7381540536880493,0.0036026835441589355,1201,True
P2-E3,IRO-1_12,32,-0.7417567372322083,0.008782744407653809,1201,True
P2-E3,GOV-5_01,33,-0.7505394816398621,0.0026294589042663574,1201,True
P2-E3,S3-3_12,34,-0.7531689405441284,0.01183164119720459,1201,True
P2-E3,E1.IRO-1_18,35,-0.765000581741333,0.028934895992279053,1201,True
P2-E3,S1-3_06,36,-0.7939354777336121,0.0017526745796203613,1201,True
P2-E3,E1.IRO-1_02,37,-0.7956881523132324,0.022942721843719482,1201,True
P2-E3,E1.IRO-1_17,38,-0.8186308741569519,0.012973904609680176,1201,True
P2-E3,S4-3_03,39,-0.8316047787666321,0.021134555339813232,1201,True
P2-E3,S4-4_09,40,-0.8527393341064453,0.008230149745941162,1201,True
P2-E3,GOV-5_04,41,-0.8609694838523865,0.007684528827667236,1201,True
P2-E3,S4-4_17,42,-0.8686540126800537,0.0528300404548645,1201,True
P2-E3,S4-2_08,43,-0.9214840531349182,0.006035983562469482,1201,True
P2-E3,GOV-4_01,44,-0.9275200366973877,0.0011759400367736816,1201,True
P2-E3,E1.IRO-1_09,45,-0.9286959767341614,0.002739548683166504,1201,True
P2-E3,S2-3_03,46,-0.9314355254173279,0.012288928031921387,1201,True
P2-E3,S4-4_16,47,-0.9437244534492493,0.011191010475158691,1201,True
P2-E3,S4-4_05,48,-0.954915463924408,0.01638650894165039,1201,True
P2-E3,E5-6_05,49,-0.9713019728660583,0.007982850074768066,1201,True
P2-E3,S3-4_03,50,-0.9792848229408264,0.033778488636016846,1201,True
P3-E12,BP-2_26,1,3.940220355987549,0.010127544403076172,1201,True
P3-E12,S1-1_18,2,3.9300928115844727,0.030218124389648438,1201,True
P3-E12,S1-4_19,3,3.899874687194824,0.19909167289733887,1201,True
P3-E12,E3-1_11,4,3.7007830142974854,0.37183594703674316,1201,True
P3-E12,SBM-3_02,5,3.328947067260742,0.04167294502258301,1201,True
P3-E12,S3-4_07,6,3.287274122238159,0.028521060943603516,1201,True
P3-E12,S1-4_01,7,3.2587530612945557,0.006529331207275391,1201,True
P3-E12,E4.IRO-1_09,8,3.2522237300872803,0.04375314712524414,1201,True
P3-E12,E1.SBM-3_02,9,3.208470582962036,0.009116411209106445,1201,True
P3-E12,GOV-5_02,10,3.1993541717529297,0.11476850509643555,1201,True
P3-E12,GOV-5_03,11,3.084585666656494,0.0019135475158691406,1201,True
P3-E12,S4-4_07,12,3.082672119140625,0.0009748935699462891,1201,True
P3-E12,S1.SBM-3_05,13,3.0816972255706787,0.01311802864074707,1201,True
P3-E12,IRO-1_14,14,3.0685791969299316,0.0006964206695556641,1201,True
P3-E12,SBM-3_01,15,3.067882776260376,0.0019249916076660156,1201,True
P3-E12,E2-4_09,16,3.06595778465271,0.018404245376586914,1201,True
P3-E12,E1.SBM-3_06,17,3.047553539276123,0.015291213989257812,1201,True
P3-E12,E5-2_05,18,3.0322623252868652,0.009055137634277344,1201,True
P3-E12,S2-4_07,19,3.023207187652588,0.03164315223693848,1201,True
P3-E12,SBM-2_02,20,2.9915640354156494,0.013916730880737305,1201,True
P3-E12,IRO-1_07,21,2.977647304534912,0.041349172592163086,1201,True
P3-E12,S3-4_01,22,2.936298131942749,0.03220176696777344,1201,True
P3-E12,GOV-5_05,23,2.9040963649749756,0.0010025501251220703,1201,True
P3-E12,S1.MDR-P_01-06,24,2.9030938148498535,0.025301456451416016,1201,True
P3-E12,MDR-P_02,25,2.8777923583984375,0.046861886978149414,1201,True
P3-E12,E1-7_16,26,2.830930471420288,0.0016732215881347656,1201,True
P3-E12,BP-2_25,27,2.8292572498321533,0.006744384765625,1201,True
P3-E12,MDR-T_17,28,2.8225128650665283,0.03661155700683594,1201,True
P3-E12,IRO-1_01,29,2.7859013080596924,0.0299685001373291,1201,True
P3-E12,SBM-1_26,30,2.7559328079223633,0.013523340225219727,1201,True
P3-E12,G1.MDR-P_01-06,31,2.7424094676971436,0.002894163131713867,1201,True
P3-E12,G1-5_12,32,2.7395153045654297,0.013080120086669922,1201,True
P3-E12,IRO-1_02,33,2.7264351844787598,0.012492179870605469,1201,True
P3-E12,S1-14_11,34,2.7139430046081543,0.0058133602142333984,1201,True
P3-E12,E1-4_20,35,2.708129644393921,0.012054204940795898,1201,True
P3-E12,G1-1_02,36,2.696075439453125,0.02616143226623535,1201,True
P3-E12,MDR-T_05,37,2.6699140071868896,0.030528545379638672,1201,True
P3-E12,E3-4_07,38,2.639385461807251,0.027112483978271484,1201,True
P3-E12,S1-4_03,39,2.6122729778289795,0.0010192394256591797,1201,True
P3-E12,E4.IRO-1_16,40,2.6112537384033203,0.020113229751586914,1201,True
P3-E12,IRO-1_09,41,2.5911405086517334,0.004359245300292969,1201,True
P3-E12,BP-2_09,42,2.5867812633514404,0.005403757095336914,1201,True
P3-E12,E5-6_05,43,2.5813775062561035,0.007834911346435547,1201,True
P3-E12,E1.SBM-3_03,44,2.573542594909668,0.0009138584136962891,1201,True
P3-E12,S1-4_04,45,2.5726287364959717,0.009873390197753906,1201,True
P3-E12,G1-1_05,46,2.5627553462982178,0.01323390007019043,1201,True
P3-E12,S1-4_05,47,2.5495214462280273,0.016275882720947266,1201,True
P3-E12,MDR-A_04,48,2.53324556350708,0.01211404800415039,1201,True
P3-E12,S2-3_10,49,2.5211315155029297,0.014797687530517578,1201,True
P3-E12,E2-3_05,50,2.506333827972412,0.010732889175415039,1201,True
P3-E15,S3-4_01,1,8.220998764038086,0.007426261901855469,1201,True
P3-E15,S3-4_08,2,8.21357250213623,0.005833625793457031,1201,True
P3-E15,SBM-3_06,3,8.207738876342773,0.013749122619628906,1201,True
P3-E15,S1-4_06,4,8.193989753723145,0.016315460205078125,1201,True
P3-E15,S4-4_08,5,8.177674293518066,0.018014907836914062,1201,True
P3-E15,S1-4_02,6,8.159659385681152,0.03493499755859375,1201,True
P3-E15,S3-3_11,7,8.124724388122559,0.009351730346679688,1201,True
P3-E15,S1-4_01,8,8.115372657775879,0.0056819915771484375,1201,True
P3-E15,S1-17_13,9,8.10969066619873,0.005263328552246094,1201,True
P3-E15,E1-6_16,10,8.104427337646484,0.01620006561279297,1201,True
P3-E15,E1-9_39,11,8.088227272033691,0.0017547607421875,1201,True
P3-E15,SBM-3_11,12,8.086472511291504,0.010168075561523438,1201,True
P3-E15,E1-9_40,13,8.07630443572998,0.0009517669677734375,1201,True
P3-E15,S1-3_06,14,8.075352668762207,0.0015745162963867188,1201,True
P3-E15,GOV-1_09,15,8.07377815246582,0.0033445358276367188,1201,True
P3-E15,S1-2_13,16,8.070433616638184,0.0059051513671875,1201,True
P3-E15,S1-2_10,17,8.064528465270996,0.000621795654296875,1201,True
P3-E15,E1-9_05,18,8.0639066696167,0.0040340423583984375,1201,True
P3-E15,MDR-A_14,19,8.0598726272583,0.0022792816162109375,1201,True
P3-E15,S1-2_04,20,8.05759334564209,0.0023250579833984375,1201,True
P3-E15,E1-4_19,21,8.055268287658691,0.006572723388671875,1201,True
P3-E15,S3-2_04,22,8.04869556427002,0.0027647018432617188,1201,True
P3-E15,S3-3_12,23,8.045930862426758,0.0027856826782226562,1201,True
P3-E15,S4-4_01,24,8.043145179748535,0.000423431396484375,1201,True
P3-E15,S4-3_01,25,8.04272174835205,0.0009593963623046875,1201,True
P3-E15,S2-4_08,26,8.041762351989746,1.9073486328125e-05,1201,True
P3-E15,E4-4_10,27,8.041743278503418,0.0008192062377929688,1201,True
P3-E15,SBM-3_03,28,8.040924072265625,0.0013589859008789062,1201,True
P3-E15,S4-2_04,29,8.039565086364746,4.38690185546875e-05,1201,True
P3-E15,S1-4_12,30,8.039521217346191,0.0019092559814453125,1201,True
P3-E15,S4-3_02,31,8.037611961364746,0.00025653839111328125,1201,True
P3-E15,E1-9_06,32,8.037355422973633,0.006119728088378906,1201,True
P3-E15,MDR-P_08,33,8.031235694885254,0.0013484954833984375,1201,True
P3-E15,S2-2_04,34,8.029887199401855,0.0056476593017578125,1201,True
P3-E15,S3-3_10,35,8.024239540100098,0.00673675537109375,1201,True
P3-E15,S1-4_13,36,8.017502784729004,0.000457763671875,1201,True
P3-E15,S1-3_02,37,8.017045021057129,0.00080108642578125,1201,True
P3-E15,S4-3_03,38,8.016243934631348,0.000194549560546875,1201,True
P3-E15,BP-2_12,39,8.0160493850708,0.006968498229980469,1201,True
P3-E15,S1-2_14,40,8.00908088684082,0.00031280517578125,1201,True
P3-E15,MDR-A_04,41,8.008768081665039,0.0020771026611328125,1201,True
P3-E15,S2-3_03,42,8.006690979003906,0.0008115768432617188,1201,True
P3-E15,S3.SBM-3_07,43,8.005879402160645,0.014704704284667969,1201,True
P3-E15,E4-5_18,44,7.991174697875977,0.006144046783447266,1201,True
P3-E15,S1.SBM-3_12,45,7.985030651092529,0.0030503273010253906,1201,True
P3-E15,BP-2_13,46,7.981980323791504,0.000720977783203125,1201,True
P3-E15,S1-3_10,47,7.981259346008301,0.003612518310546875,1201,True
P3-E15,S4.SBM-3_08,48,7.977646827697754,0.006411075592041016,1201,True
P3-E15,S1-4_11,49,7.971235752105713,0.00012063980102539062,1201,True
P3-E15,S1-6_16,50,7.9711151123046875,0.0022420883178710938,1201,True
P3-E3,S2-3_10,1,4.039528846740723,0.04662203788757324,1201,True
P3-E3,S1-1_18,2,3.9929068088531494,0.10877180099487305,1201,True
P3-E3,S1-3_03,3,3.8841350078582764,0.524456262588501,1201,True
P3-E3,S1-3_04,4,3.3596787452697754,0.23650312423706055,1201,True
P3-E3,S1-2_12,5,3.123175621032715,0.2662825584411621,1201,True
P3-E3,S4-3_10,6,2.8568930625915527,0.26741981506347656,1201,True
P3-E3,S3-3_19,7,2.589473247528076,0.23235774040222168,1201,True
P3-E3,S2-3_09,8,2.3571155071258545,0.3620140552520752,1201,True
P3-E3,S1-11_03,9,1.9951014518737793,0.07770025730133057,1201,True
P3-E3,S4-3_09,10,1.9174011945724487,0.0866696834564209,1201,True
P3-E3,S1-12_02,11,1.8307315111160278,0.02204263210296631,1201,True
P3-E3,S1-12_01,12,1.8086888790130615,0.052631497383117676,1201,True
P3-E3,E4-5_12,13,1.7560573816299438,0.023287653923034668,1201,True
P3-E3,GOV-1_03,14,1.7327697277069092,0.02107703685760498,1201,True
P3-E3,S1-7_09,15,1.7116926908493042,0.04389643669128418,1201,True
P3-E3,S1-11_02,16,1.66779625415802,0.0014612674713134766,1201,True
P3-E3,S1-1_04,17,1.6663349866867065,0.028261899948120117,1201,True
P3-E3,S1-5_03,18,1.6380730867385864,0.02583622932434082,1201,True
